;action_representation_interet_id;activite_id;observation
1233;1233;1233;Position des clubs professionnels de football dans le cadre du rapport Fauvergue-Thourot sur le continuum de sécurité
1234;1234;1234;
1235;1235;1235;
1236;1236;1236;
1237;1237;1237;"Débat à l'occasion de la visite d'un centre de formation d'un club de football
"
1238;1238;1238;"
"
1239;1239;1239;Audition Groupe d'études Economie du sport de l'AN
1240;1240;1240;"
Mission d'évaluation de la loi n°2015-541 visant à protéger les sportifs de haut niveau"
1241;1241;1241;"
"
1242;1242;1242;"
"
1243;1243;1243;"
"
1244;1244;1244;"
"
1245;1245;1245;
1246;1246;1246;
1247;1247;1247;
1248;1248;1248;Reconnaissance des spécificités de l'anatomie et cytologie pathologiques et de son rôle clé dans la médecine personnalisée
1249;1249;1249;Reconnaissance des spécificités de l'anatomie et cytologie pathologiques et de son rôle clé dans la médecine personnalisée
1250;1250;1250;"Rôle et apport de l'industrie du DIV dans le système de santé
"
1251;1251;1251;Rôle économique et sociale de la filière du football professionnel
1252;1252;1252;Evolution du cadre législatif et réglementaire des clubs professionnels de football
1253;1253;1253;Transmission Livre Blanc
1254;1254;1254;
1255;1255;1255;Suspension du  transfert vers le régime général des professionnels libéraux affiliés à la CIPAV.
1256;1256;1256;
1257;1257;1257;Conditions de succès du bail mobilité et clarification de certaines dispositions de la loi ALUR relatives à la location meublée
1258;1258;1258;
1259;1259;1259;
1260;1260;1260;
1261;1261;1261;
1262;1262;1262;
1263;1263;1263;
1264;1264;1264;
1265;1265;1265;
1266;1266;1266;
1267;1267;1267;Aménagement du projet de taxation
1268;1268;1268;
1269;1269;1269;
1270;1270;1270;
1271;1271;1271;
1272;1272;1272;
1273;1273;1273;
1274;1274;1274;
1275;1275;1275;Il s'agissait de faire connaître le réseau au nouveau Ministre en poste 
1276;1276;1276;
1277;1277;1277;
1278;1278;1278;
1279;1279;1279;
1280;1280;1280;
1281;1281;1281;
1282;1282;1282;
1283;1283;1283;
1284;1284;1284;
1285;1285;1285;
1286;1286;1286;Pour atteindre l’objectif de 100 % de plastiques recyclés et valorisés, il nous apparait nécessaire de soutenir les investissements liés aux unités de préparation et de combustion de Combustibles Solides de Récupération (CSR) qui seront indispensables pour valoriser, sous forme d’électricité et de chaleur, les refus de process et les matières n’ayant pas de filière de recyclage économiquement ou techniquement viable : soutien à l'investissement et au fonctionnement, quotas gratuits de CO2.
1287;1287;1287;La décision publique concernée est le projet de loi de suppression de surtransposition de directives européennes en droit français
1288;1288;1288;"Créer une filière REP dédiée aux emballages industriels et commerciaux basée sur la traçabilité des flux de déchet et sur le partage des coûts entre metteurs sur le marché et producteurs des déchets.
Mieux gérer les déchets du bâtiment en mettant en place un système de traçabilité des flux de déchets.
Intégrer les industriels de la gestion des déchets, principaux investisseurs et opérateurs des installations de recyclage et valorisation, dans la gouvernance des filières REP
"
1289;1289;1289;Créer les conditions économiques et fiscales permettant de disposer d’un modèle économique viable pour fournir à l’industrie française des matières premières de recyclage de qualité à un prix compétitif à partir des activités de tri, de recyclage et de transformation : création d'un fonds de soutien, suramortissement pour les investissements liés à l'incorporation de MPR, crédits d'impôts pour l'incorporation de MPR, fiscalité incitative (TGAP déchets).
1290;1290;1290;L'objet de cette action est l’introduction dans le projet de loi de finances pour 2019 d’un taux réduit de TGAP sur les fractions résiduelles issues des installations de tri, recyclage et valorisation performantes certifiées. Cela permet, conformément aux objectifs fixés par la Feuille de route de l’économie circulaire, de favoriser efficacement l’orientation des flux de déchets vers le recyclage et la valorisation, de conserver le différentiel de prix entre les déchets entrants en centre de tri et le prix de l’élimination, et donc de diminuer la part des déchets éliminés en stockage et en incinération.
1291;1291;1291;
1292;1292;1292;
1293;1293;1293;
1294;1294;1294;
1295;1295;1295;Obtenir le retrait ou le report de l'obligation issue de l'article 4 de l'arrêté ministériel du 28 décembre 2017 pris pour l'application des articles 266 sexies et 266 nonies du code des douanes, imposant de disposer d'instruments de mesure certifiés pour bénéficier du taux réduit de TGAP relatif à la valorisation énergétique du biogaz sur les installations de stockage de déchets non dangereux (ISDND). Cette obligation n'était pas opérationnellement applicable au 1er janvier 2018 du fait de la spécificité du biogaz d'ISDND et de la non-disponibilité des matériels certifiés.
1296;1296;1296;Prévoir une obligation renforcée de résultat sur la qualité des composts produits à partir de biodéchets sans imposer une séparation de flux, qui conduirait inéluctablement à une augmentation du coût logistique et de traitement de ces biodéchets.
1297;1297;1297;Mettre en place un contrôle des mesures amont concernant les producteurs de déchets (tri des 5 flux des entreprises, collecte des biodéchets des gros producteurs, reprise distributeur), fixer des limites quantitatives au service public de gestion des déchets et déployer la tarification incitative pour les ménagers et les entreprises correspondant à la production réelle des déchets (redevance spéciale, tarification incitative)
1298;1298;1298;Défense de nos propositions et positions en matière d'économie circulaire et de fiscalité déchets dans le cadre de la Feuille de route économie circulaire
1299;1299;1299;Suite à la fermeture des frontières chinoises pour l'importation de certains déchets en provenance de l'Union européenne, défense de la nécessité d'orienter temporairement certains flux de déchets valorisables en incinération et de soutenir la création des capacités de traitement sur le territoire national de ces flux
1300;1300;1300;Demande de retrait d'un amendement législatif lié à l'augmentation de la taxe générale sur les activités polluantes
1301;1301;1301;Obtenir le maintien de l'exonération de contribution au service public de l'électricité pour les unités de valorisation énergétique qui auto-consomment une partie de l'électricité produite
1302;1302;1302;Défense de nos propositions et positions en matière d'économie circulaire et de fiscalité déchets suite à la synthèse des propositions retenues dans le cadre de la Feuille de route économie circulaire
1303;1303;1303;Présenter et défendre nos propositions et positions en matière d'économie circulaire et de fiscalité déchets dans le cadre de la feuille de route de l'économie circulaire
1304;1304;1304;Présentation de nos activités et de nos propositions auprès du ministère de la Transition écologique et solidaire suite aux élections présidentielles et législatives
1305;1305;1305;Présentation de nos propositions et positions dans le cadre de la Feuille de route de l'économie circulaire
1306;1306;1306;Transmettre nos propositions en matière d'économie circulaire au ministère de la Transition écologique et solidaire dans le cadre du lancement de la Feuille de route de l'économie circulaire
1307;1307;1307;Demande d'introduction d'un taux réduit de taxe générale sur les activités polluantes relative au stockage de déchets non dangereux pour le traitement des terres polluées et des boues minérales
1308;1308;1308;Parmi les sujets sur lesquels le WWF France s'est mobilisé : les agrocarburants et la sensibilisation à une diminution de la consommation de viande
1309;1309;1309;
1310;1310;1310;
1311;1311;1311;
1312;1312;1312;"Le WWF est intervenu dans la révision du texte du FEAMP post 2020, le fonds dédié pour la transition vers une pêche durable dans les eaux de l'UE. Ce travail avait pour but d'éviter la réintroduction de subventions néfastes comme les aides à la construction de nouveaux navires qui alimenterait la surcapacité et la surpêche. Communications du WWF : https://www.wwf.fr/vous-informer/actualites/union-europeenne-recul-majeur-du-conseil-sur-la-peche-durable
https://www.wwf.fr/vous-informer/actualites/le-parlement-europeen-a-vote-des-subventions-nefastes-favorisant-la-surpeche"
1313;1313;1313;
1314;1314;1314;
1315;1315;1315;
1316;1316;1316;
1317;1317;1317;L'objectif est d'obtenir une restriction des importations de crevettes tropicales sauvages sur le marché européen aux pêcheries qui utilisent les outil TED (Turtle Excluder Devices), permettent ainsi de réduire les captures accessoires de tortues marines et autres espèces emblématiques. Grâce au WWF et au CRPMEM Guyane, la France soutient ce projet.
1318;1318;1318;En amont des réunions internationales, le WWF définit des positions de négociation qui sont discutées de façon informelle avec l'Ambassadeur en charge des océans et le Ministère de l'Europe et des Affaires étrangères. Nous menons également avec les acteurs du maritime et du marin des discussions avec des parlementaires pour qu'une résolution soit déposée à l'Assemblée nationale pour que la France soit motrice sur cette négociation internationale.
1319;1319;1319;La France possède le deuxième domaine public maritime (DPM) mondial avec 22% en aires marines protégées mais moins de 5% véritablement protégé. Au sein du Conseil National de la Mer et du Littoral qui réunit les acteurs de la mer, du Comité France Océan qui réunit ONG et scientifiques à l'iniative du Ministre de l'Ecologie et dans le cadre des échanges avec le ministère nous mettons en avant des éléments scientifiques pour la protection de 30% du domaine public maritime avec au moins 10% de zones de protection fortes.
1320;1320;1320;L'adoption de cette stratégie nationale devrait permettre de contrebalancer les impacts prévisibles sur la biodiversité liés à l’exploitation accrue demandée par le Programme National de la Forêt et du Bois.
1321;1321;1321;
1322;1322;1322;
1323;1323;1323;Il s'agissait de défendre la nouvelle formulation de l'article 1 de la Constitution telle que proposée par l'Assemblée Nationale avant son examen au Sénat, formulation qui représentait pour le WWF une position à la fois équilibrée et écologiquement ambitieuse. Cette rencontre fut l'occasion de se voir partager l'analyse de l'interlocuteur sur la du groupe majoritaire quant à la formule existante, et d'anticiper comment cette formule pourrait évoluer après son passage au Sénat afin d'adapter en conséquence le plaidoyer du WWF. 
1324;1324;1324;
1325;1325;1325;
1326;1326;1326;La directive cadre sur l’eau (DCE) adoptée en 2000 établit un cadre pour une politique communautaire dans le domaine de l’eau visant à protéger toutes les formes d’eau, restaurer les écosystèmes, réduire la pollution dans les masses d’eau et garantir une utilisation durable de l’eau. Presque vingt ans après son adoption et conformément au droit européen, la Commission européenne conduit en 2019 une « revue » de la DCE à l’issue de laquelle elle se prononcera sur la nécessité de réviser la directive. Le WWF appelle la France à se prononcer contre sa révision.
1327;1327;1327;https://www.wwf.fr/vous-informer/actualites/les-metropoles-francaises-a-lepreuve-de-laccord-de-paris
1328;1328;1328;"Face à la pollution plastique, le WWF appelle les responsables politiques à prendre des mesures contraignantes visant notamment à : - Réduire la mise sur le marché d'articles et emballages plastiques jetables
- Développer le réemploi
- Assurer la recyclabilité effective des plastiques restant
Dans cette perspective, les représentants du WWF portent des propositions dans le cadre du projet de loi anti-gaspillage, des actes réglementaires de mise en oeuvre de la Directive Single-use plastic et de la Loi agriculture interdisant un certain nombre d'articles et emballages en plastiques jetable Page dédiée : https://www.wwf.fr/sengager-ensemble/relayer-campagnes/pollution-plastique"
1329;1329;1329;Face à la pollution plastique, l'action des Etats est actuellement fragmentée et non coordonnée. C’est pourquoi , le WWF appelle la communauté internationale et les gouvernements à soutenir un traité international contraignant qui assure qu’une réponse globale et coordonnée soit apportée à cette crise. Dans cette perspective, les représentants du WWF sont en contact avec les services diplomatiques ainsi que le ministère de la Transition écologique et solidaire. Une pétition a par ailleurs été lancée pour soutenir cette proposition. Page web dédiée (avec la pétition) : https://www.wwf.fr/sengager-ensemble/relayer-campagnes/pollution-plastique
1330;1330;1330;"Le travail de plaidoyer du WWF a porté sur les moyens budgétaires alloués à la mise en oeuvre du plan biodiversité, à la hausse de la part de l'aide publique au développement dédiée à la biodiversité. Il s'est aussi concentré sur l'inscription d'un l'engagement à ne plus financer de projets contribuant à une perte nette de biodiversité, le développement d'une méthodologie permettant de mesurer l'impact biodiversité de l'AFD, le financement de ""NDC Nature"" dans les pays en développement, la biodiversité comme priorité du G7 2019, l'intégration du capital naturel par les grands comptes de l'Etat."
1331;1331;1331;Le travail d'influence du WWF a eu pour objectif d'obtenir une représentation forte des Outre-mer au conseil d'administration de l'OFB avec au moins cinq représentants (une représentation par bassin écosystémique ultra-marin) et le maintien du Conseil scientifique avec représentation significative de l'expertise ultra-marine.
1332;1332;1332;Dans cette perspective, les représentants du WWF ont notamment présenté à un groupe de députés des travaux menés par plusieurs organisations (RAC, WWF, FNH, Terra Nova, I4CE) sur les modalités de fiscalité écologique juste.
1333;1333;1333;"https://www.wwf.fr/cop24 ; https://www.wwf.fr/vous-informer/actualites/cop24-linaction-nest-plus-une-option; https://www.wwf.fr/sites/default/files/doc-2018-06/180618-entente-franco-allemande-climat-min.pdf ; https://www.wwf.fr/vous-informer/actualites/rapport-giec; "
1334;1334;1334;
1335;1335;1335;
1336;1336;1336;Face aux exigences croissantes de transparence de la décision publique et alors que de plus en plus d'acteurs cherchent à influence la loi, le WWF porte avec Transparency International France deux propositions pour rendre plus transparentes le lobbying : - la publication des agendas par les responsables politiques pour faire la transparence sur leurs rencontres avec les lobbyistes - la révision de la déclaration à la Haute Autorité pour la Transparence de la Vie Publique (HATVP) de sorte à obtenir des informations signifiantes pour connaître les activités des différents lobbys. 
1337;1337;1337;
1338;1338;1338;
1339;1339;1339;"Les objectifs de nos actions d'influence sont de montrer que : - les retombées économiques du projet ont été surestimées par le promoteur - le développement de filières locales et durables pourraient permettre à la Guyane de se développer durablement
- le promoteur n'a pas tenu ses promesses à l'étranger
- les populations locales sont opposées au projet
- la population française est opposée au projet https://www.wwf.fr/vous-informer/effet-panda/montagne-dor-cest-mort
https://www.wwf.fr/sengager-ensemble/relayer-campagnes/concessions-montagne-dor
https://www.wwf.fr/vous-informer/actualites/montagne-dor-un-projet-a-lagonie https://www.stopmontagnedor.com/"
1340;1340;1340;"Le WWF France mène un travail d'influence visant à assurer une mise en oeuvre ambitieuse des mesures du plan d'action 'finance durable' de la Commission européenne, notamment au travers des travaux du Groupe d'Experts Techniques sur les sujets : norme pour les obligations vertes et système de classification des activités durables (""taxonomie"").
http://europa.eu/rapid/press-release_IP-18-1404_fr.pdf"
1341;1341;1341;
1342;1342;1342;Ce travail d'influence s'est concentré sur le décrêt d'application de la loi de transition énergétique, puis sur l'extension de ces obligations aux enjeux de biodiversité dans le Plan biodiversité de la France. Dans la loi énergie-climat, ces obligations en matière de transparence prévues par l'article 173 ont été renforcées pour fournir aux épargnants une information claire et comparable sur l’impact de leur épargne sur l’environnement. Le texte a également étendu ces obligations aux enjeux de biodiversité. https://www.wwf.fr/vous-informer/actualites/reporting-climatique-des-assureurs-les-francais-ne-savent-toujours-pas-quel-monde-leur-epargne
1343;1343;1343;
1344;1344;1344;Le WWF France a mené un travail de plaidoyer visant à ouvrir le droit à tout salarié, qu’il soit du secteur public ou privé, de se faire rembourser par son employeur ses trajets domicile-travail effectués en vélo ou en covoiturage, grâce à un chèque défiscalisé pouvant aller jusqu’à 400 euros par an.. https://www.wwf.fr/vous-informer/actualites/loi-mobilite-le-wwf-france-appelle-gouvernement-mobilite-plus-propre
1345;1345;1345;"Le WWF France a formulé des propositions visant à décliner dans le projet de loi les objectifs de neutralités carbone de la France dans chaque portion du territoire. Plusieurs territoires s’y sont d’ailleurs déjà engagés comme les métropoles du Grand Paris, de Bordeaux, ou encore La Rochelle. L'enjeu était de renforcer la LOM pour que les Autorités organisatrices de la mobilité dans les territoires aient la responsabilité de décliner la neutralité à l’échelle locale, ainsi que les autres les engagements climatiques de la France.
https://www.wwf.fr/vous-informer/actualites/loi-mobilite-le-wwf-france-appelle-gouvernement-mobilite-plus-propre"
1346;1346;1346;Le WWF France plaide pour la mise en place d’objectifs ambitieux de verdissement de flottes pour le privé, à l’instar des seuils déjà imposés à l’Etat et aux collectivités depuis 2015 par la loi de Transition énergétique pour la croissance verte. Pour poursuivre cette dynamique le WWF France a formulé des recommandations pour fixer des objectifs progressifs de verdissement de flottes pour les gestionnaires de flottes privées : les entreprises possédant des parcs privés importants, les taxis, les VTC et les loueurs automobiles. https://www.wwf.fr/vous-informer/actualites/loi-mobilite-le-wwf-france-appelle-gouvernement-mobilite-plus-propre
1347;1347;1347;"En lien avec le collectif pour l’énergie citoyenne, le WWF a appelé les parlementaires à inscrire dans la loi l'adoption d'une stratégie sur le développement des énergies renouvelables détenues par des citoyens et des collectivités avec d'assurer le bon développement et soutin à ce types de projets
https://www.wwf.fr/vous-informer/actualites/loi-energie-climat-ou-est-passee-lurgence-climatique-et-ecologique"
1348;1348;1348;
1349;1349;1349;
1350;1350;1350;
1351;1351;1351;
1352;1352;1352;"Aussi, afin d’accompagner au mieux les mutations sociales et économiques induites par les fermetures de réacteurs nucléaires, le présent amendement vise à ce que l’exploitant et le gouvernement réalisent dans les 12 mois qui suivront l’adoption de la présente loi un état des lieux précis des emplois liés à la production d’électricité nucléaire dans chaque centrale nucléaire. Ce travail permettra d’identifier et quantifier le nombre d’emplois directs (salariés d’EDF) et indirects (sous-traitants de rang 1 et 2) qui devraient être supprimés ainsi que les emplois induits menacés.
https://www.wwf.fr/vous-informer/actualites/loi-energie-climat-ou-est-passee-lurgence-climatique-et-ecologique"
1353;1353;1353;Cinq ans après l’adoption de la réforme la plus récente de la Politique commune de la pêche, les États membres ont pris du retard dans sa mise en œuvre et risquent de ne pas respecter les échéances fixées à 2020 en matière de protection de la biodiversité et de pêche durable. Le WWF a plaidé pour renforcer les progrès de la France en matière de gestion durable de la pêche dans les eaux françaises.
1354;1354;1354;Le WWF est intervenu dans l'élaboration des documents stratégiques de façade en proposant des objectifs stratégiques, indicateurs et cibles à atteindre sur les façades Méditerranée et Manche-Est Mer du Nord
1355;1355;1355;Le WWF avait proposé l'amélioration de la réglementation de la pêche maritime de loisir dans le nouveau texte du règlement de contrôle de la pêche et dans le plan biodiversité.
1356;1356;1356;
1357;1357;1357;
1358;1358;1358;
1359;1359;1359;
1360;1360;1360;
1361;1361;1361;
1362;1362;1362;
1363;1363;1363;https://www.wwf.fr/sengager-ensemble/relayer-campagnes/montagne-dor
1364;1364;1364;
1365;1365;1365;
1366;1366;1366;
1367;1367;1367;
1368;1368;1368;
1369;1369;1369;
1370;1370;1370;
1371;1371;1371;
1372;1372;1372;
1373;1373;1373;
1374;1374;1374;
1375;1375;1375;
1376;1376;1376;
1377;1377;1377;
1378;1378;1378;
1379;1379;1379;
1380;1380;1380;
1381;1381;1381;
1382;1382;1382;
1383;1383;1383;
1384;1384;1384;
1385;1385;1385;
1386;1386;1386;
1387;1387;1387;
1388;1388;1388;
1389;1389;1389;
1390;1390;1390;
1391;1391;1391;
1392;1392;1392;
1393;1393;1393;
1394;1394;1394;
1395;1395;1395;
1396;1396;1396;
1397;1397;1397;
1398;1398;1398;
1399;1399;1399;
1400;1400;1400;
1401;1401;1401;
1402;1402;1402;
1403;1403;1403;
1404;1404;1404;
1405;1405;1405;
1406;1406;1406;
1407;1407;1407;
1408;1408;1408;
1409;1409;1409;
1410;1410;1410;
1411;1411;1411;
1412;1412;1412;
1413;1413;1413;
1414;1414;1414;
1415;1415;1415;
1416;1416;1416;
1417;1417;1417;
1418;1418;1418;
1419;1419;1419;
1420;1420;1420;
1421;1421;1421;
1422;1422;1422;
1423;1423;1423;
1424;1424;1424;
1425;1425;1425;
1426;1426;1426;
1427;1427;1427;
1428;1428;1428;
1429;1429;1429;
1430;1430;1430;
1431;1431;1431;
1432;1432;1432;
1433;1433;1433;
1434;1434;1434;
1435;1435;1435;
1436;1436;1436;
1437;1437;1437;
1438;1438;1438;
1439;1439;1439;
1440;1440;1440;
1441;1441;1441;
1442;1442;1442;
1443;1443;1443;
1444;1444;1444;
1445;1445;1445;
1446;1446;1446;
1447;1447;1447;
1448;1448;1448;
1449;1449;1449;
1450;1450;1450;
1451;1451;1451;
1452;1452;1452;
1453;1453;1453;
1454;1454;1454;
1455;1455;1455;
1456;1456;1456;
1457;1457;1457;
1458;1458;1458;
1459;1459;1459;
1460;1460;1460;
1461;1461;1461;
1462;1462;1462;
1463;1463;1463;
1464;1464;1464;
1465;1465;1465;
1466;1466;1466;
1467;1467;1467;
1468;1468;1468;
1469;1469;1469;
1470;1470;1470;
1471;1471;1471;
1472;1472;1472;
1473;1473;1473;
1474;1474;1474;
1475;1475;1475;
1476;1476;1476;
1477;1477;1477;
1478;1478;1478;
1479;1479;1479;
1480;1480;1480;
1481;1481;1481;
1482;1482;1482;
1483;1483;1483;
1484;1484;1484;
1485;1485;1485;
1486;1486;1486;
1487;1487;1487;
1488;1488;1488;
1489;1489;1489;
1490;1490;1490;
1491;1491;1491;
1492;1492;1492;
1493;1493;1493;
1494;1494;1494;
1495;1495;1495;
1496;1496;1496;
1497;1497;1497;
1498;1498;1498;
1499;1499;1499;
1500;1500;1500;
1501;1501;1501;
1502;1502;1502;
1503;1503;1503;
1504;1504;1504;
1505;1505;1505;
1506;1506;1506;
1507;1507;1507;
1508;1508;1508;
1509;1509;1509;
1510;1510;1510;
1511;1511;1511;
1512;1512;1512;
1513;1513;1513;
1514;1514;1514;
1515;1515;1515;
1516;1516;1516;
1517;1517;1517;
1518;1518;1518;
1519;1519;1519;
1520;1520;1520;
1521;1521;1521;
1522;1522;1522;
1523;1523;1523;
1524;1524;1524;
1525;1525;1525;
1526;1526;1526;
1527;1527;1527;
1528;1528;1528;
1529;1529;1529;
1530;1530;1530;
1531;1531;1531;
1532;1532;1532;
1533;1533;1533;
1534;1534;1534;
1535;1535;1535;
1536;1536;1536;
1537;1537;1537;
1538;1538;1538;
1539;1539;1539;
1540;1540;1540;
1541;1541;1541;
1542;1542;1542;
1543;1543;1543;
1544;1544;1544;
1545;1545;1545;
1546;1546;1546;
1547;1547;1547;
1548;1548;1548;
1549;1549;1549;
1550;1550;1550;
1551;1551;1551;
1552;1552;1552;
1553;1553;1553;
1554;1554;1554;
1555;1555;1555;
1556;1556;1556;
1557;1557;1557;
1558;1558;1558;
1559;1559;1559;
1560;1560;1560;Move My City Lille, Numéro Une, Coca-Cola Trophy Tour, ...
1561;1561;1561;
1562;1562;1562;
1563;1563;1563;
1564;1564;1564;
1565;1565;1565;
1566;1566;1566;
1567;1567;1567;
1568;1568;1568;
1569;1569;1569;
1570;1570;1570;
1571;1571;1571;
1572;1572;1572;Le principal dossier a été la réforme de la chronologie des medias et la défense du rôle primordial de la salle de cinéma quelle que soit sa taille. Unicine suit de nombreux autres dossiers tels que la réforme des CDAC/CNAC, le cinéma non commercial, la lutte contre la piraterie etc. 
1573;1573;1573;Les principaux dossiers en 2017 ont été la lutte contre la piraterie et la réforme de la chronologie des médias. Uniciné a rencontré des parlementaires et des membres de cabinets ministériels en charge de ces dossiers qui sont toujours d'actualité en 2018. 
1574;1574;1574;
1575;1575;1575;
1576;1576;1576;
1577;1577;1577;
1578;1578;1578;
1579;1579;1579;
1580;1580;1580;
1581;1581;1581;
1582;1582;1582;
1583;1583;1583;
1584;1584;1584;
1585;1585;1585;
1586;1586;1586;
1587;1587;1587;
1588;1588;1588;
1589;1589;1589;
1590;1590;1590;
1591;1591;1591;
1592;1592;1592;
1593;1593;1593;
1594;1594;1594;
1595;1595;1595;
1596;1596;1596;
1597;1597;1597;
1598;1598;1598;
1599;1599;1599;
1600;1600;1600;
1601;1601;1601;
1602;1602;1602;
1603;1603;1603;
1604;1604;1604;
1605;1605;1605;
1606;1606;1606;
1607;1607;1607;
1608;1608;1608;
1609;1609;1609;
1610;1610;1610;
1611;1611;1611;
1612;1612;1612;
1613;1613;1613;
1614;1614;1614;
1615;1615;1615;
1616;1616;1616;
1617;1617;1617;
1618;1618;1618;
1619;1619;1619;
1620;1620;1620;
1621;1621;1621;
1622;1622;1622;
1623;1623;1623;
1624;1624;1624;Préparation du projet de loi, proposition pour la mise en place d’un observatoire des prix et des marges.
1625;1625;1625;
1626;1626;1626;
1627;1627;1627;
1628;1628;1628;
1629;1629;1629;
1630;1630;1630;
1631;1631;1631;
1632;1632;1632;
1633;1633;1633;
1634;1634;1634;
1635;1635;1635;
1636;1636;1636;
1637;1637;1637;
1638;1638;1638;
1639;1639;1639;La loi instaure l’obligation pour les entreprises de 50 salariés et + de supprimer les écarts de rémunération entre femmes/hommes selon une méthodologie définie par décret, basée sur le rapport Leyre. La FEP a sollicité la prise en compte des critères objectifs définis par la loi et la jurisprudence justifiant les différences de rémunération, plus spécifiquement ceux découlant de l’application des dispositions conventionnelles instaurant un transfert conventionnel et l’inadaptation, du système de suppression des écarts de rémunérations mis en œuvre, aux branche à transfert conventionnel qui connaissent un turn over des effectifs.
1640;1640;1640;Pour les entreprises en décalage de paye, la suppression du CICE au 1er janvier 2019 signifie que le bénéfice du dispositif s’achèvera fin novembre 2018. Ainsi le dispositif a créé un mois de carence entre la suppression du CICE et le renforcement des allègements. De manière à ne pas pénaliser certaines entreprises et créer un décalage entre année fiscale et année sociale, il a été proposé de synchroniser les deux dispositifs pour toutes les entreprises, y compris celles pratiquant le décalage de paye.
1641;1641;1641;La transformation en 2019 du CICE, que les entreprises utilisent efficacement, en allègements de cotisation patronale pénalise l'emploi Supprimer le report au 1er octobre 2019 de l’intégration de la contribution patronale assurance chômage dans la formule de calcul du coefficient de la réduction générale de cotisations sociales (réduction Fillon) aurait un effet négatif sur la compétitivité et l’emploi au sein des entreprises, notamment des entreprises de service déjà fortement impactées par la transformation du CICE en baisse de charge. 
1642;1642;1642;L'ANI sur la réforme de l’Assurance Chômage constitue une réponse à la feuille de route transmise par le Ministère du Travail. L’article 57 de la Loi n° 2018-771 du 5 septembre 2018 fait abstraction des termes de l’ANI du 22 février 2018, et renvoie à nouveau à une lettre de cadrage du Premier Ministre. Cette question des contrats courts se trouve au cœur de activité la branche de propreté, car, si la branche compte 83% de CDI et 17% de CDD, 74% d’entre eux interviennent pour des motifs de remplacement de salariés absents, dont les raisons d’hygiène (a fortiori pour les écoles et les hôpitaux etc.,) nécessitent l’impérieuse continuité de service attendue par les clients.
1643;1643;1643;La FEP a agi sur plusieurs axes pour asseoir et développer la formation professionnelle pour la compétitivité des entreprises et la sécurisation des parcours professionnel des salariés de tout premiers niveaux de qualification : développement durable de l’alternance (apprentissage et pro), accompagnement des entreprises (toute taille) via des démarches adaptées d’optimisation du recrutement, de mise en œuvre de formations multimodales, de développement de la VAE en format innovant, entres autres, et enfin assurer une bonne représentativité des actions auprès des Institutionnels et des pouvoirs publics. 
1644;1644;1644;"La FEP a agit sur 4 axes pour maintenir l’emploi des travailleurs handicapés : développer les contrats en alternance pour les publics handicapés à travers un process de sécurisation des parcours ; accompagner les TPE PME grâce à des actions collectives territoriales ; innover sur les outils de sensibilisation ; assurer la représentativité des actions auprès des Institutionnels et des pouvoirs publics."
1645;1645;1645;La convention collective nationale de la propreté comporte un article 7 qui crée une garantie d'emploi pour le salarié en cas de perte d'un marché par l'entreprise. Ce dispositif nécessitait d'être sécurisé dans le cadre de la réforme Travail 2017. 
1646;1646;1646;Les prestations de propreté étant par nature assurées sur les sites des entreprises utilisatrices, lieu variant avec les clients, les salariés du secteur supportent des dépenses professionnelles plus élevées que les salariés sédentaires. Pour compenser ces dépenses, les employeurs sont autorisés à appliquer, sur la base de calcul des cotisations la DFS, abattement aux frais professionnels. Le PLFSS pour 2018 a prévu que la rémunération prise en compte pour calculer le coefficient ne tiendrait compte de la DFS que dans les limites fixées par arrêté ministériel, dont il résulterait que l'allègement de charges serait plus faible. 
1647;1647;1647;Pour les entreprises en décalage de paye, la suppression du CICE au 1er janvier 2019 signifie que le bénéfice du dispositif s’achèvera fin novembre 2018. Ainsi le dispositif a créé un mois de carence entre la suppression du CICE et le renforcement des allégements. De manière à ne pas pénaliser certaines entreprises et créer un décalage entre année fiscale et année sociale, il a été proposé de synchroniser les deux dispositifs pour toutes les entreprises, y compris celles pratiquant le décalage de paye.
1648;1648;1648;La réduction du CICE de 7 à 6% dans le cadre de la loi de finances 2018 est un signal négatif aux conséquences néfastes pour l'emploi et l'économie des entreprises à forte intensité de main d'oeuvre
1649;1649;1649;La transformation en 2019 du CICE, que les entreprises utilisent efficacement, en allègements de charges pénalise l'emploi.
1650;1650;1650;Décision publique concernée : Projet loi d’orientation des mobilités (loi LOM). Bénéficiaire indirect : la CCINCA dans le cadre de ses missions de représentation des intérêts économiques du Département 06. Bénéficiaires directs : Habitants et les Entreprises des Alpes-Maritimes.
1651;1651;1651;
1652;1652;1652;
1653;1653;1653;Bénéficiaire : CCI Nice Côte d'Azur (pour ses Centres de formation d'apprentis).
1654;1654;1654;décisions publiques concernées : Loi de financement de la sécurité sociale pour 2016 et Décret relatif à l'affiliation des gens de mer marins résidant en France et embarqués sur un navire battant pavillon d'un Etat étranger […]. Bénéficiaire indirect : la CCINCA dans le cadre de ses missions de représentation des intérêts économiques du Département 06. Bénéficiaires directs : les professionnels du secteur du yachting. 
1655;1655;1655;"Bénéficiaires : la CCI Nice Côte d'Azur et le réseau des CCI.
Décision publique concernée : Loi de finances 2018."
1656;1656;1656;Bénéficiaire indirect : la CCI Nice Côte d'Azur dans le cadre de ses missions de représentation des intérêts économiques du Département 06. Bénéficiaires directs : les professionnels du secteur du yachting. 
